Nome da Marca;Tipo;Custo Unitario;Preco Unitario;ID Produto;Categoria
Proseware;Regular;116,75;229;543;Projetor
Proseware;Regular;254,4;499;544;Projetor
Proseware;Regular;152,08;459;545;Projetor
Proseware;Regular;99,06;299;546;Projetor
Proseware;Regular;115,43;251;547;Projetor
Proseware;Regular;321,44;699;553;Projetor
Proseware;Regular;459,4;999;554;Projetor
Proseware;Regular;116,75;229;555;Projetor
Proseware;Regular;254,4;499;556;Projetor
Proseware;Regular;152,08;459;557;Projetor
Proseware;Regular;99,06;299;558;Projetor
Proseware;Regular;115,43;251;559;Projetor
Proseware;Regular;321,44;699;565;Projetor
Proseware;Regular;459,4;999;566;Projetor
Proseware;Regular;116,75;229;567;Projetor
Proseware;Regular;254,4;499;568;Projetor
Proseware;Regular;152,08;459;569;Projetor
Proseware;Regular;99,06;299;570;Projetor
Proseware;Regular;115,43;251;571;Projetor
Wide World Importers;Regular;321,44;699;613;Projetor
Proseware;Regular;73,58;160;655;Impressora, Scanner & Fax
Proseware;Regular;72,66;158;656;Impressora, Scanner & Fax
Proseware;Regular;68,52;149;657;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;658;Impressora, Scanner & Fax
Proseware;Regular;54,26;118;659;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;660;Impressora, Scanner & Fax
Proseware;Regular;74,96;163;666;Impressora, Scanner & Fax
Proseware;Regular;87,37;190;667;Impressora, Scanner & Fax
Proseware;Regular;67,6;147;668;Impressora, Scanner & Fax
Proseware;Regular;86,45;188;669;Impressora, Scanner & Fax
Proseware;Regular;90,13;196;670;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;671;Impressora, Scanner & Fax
Proseware;Regular;77,72;169;672;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;674;Impressora, Scanner & Fax
Proseware;Regular;72,56;219;675;Impressora, Scanner & Fax
Proseware;Regular;90,13;196;699;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;700;Impressora, Scanner & Fax
Proseware;Regular;77,72;169;701;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;703;Impressora, Scanner & Fax
Proseware;Regular;72,56;219;704;Impressora, Scanner & Fax
Proseware;Regular;53,34;116;709;Impressora, Scanner & Fax
Proseware;Regular;55,64;121;710;Impressora, Scanner & Fax
Proseware;Regular;62,54;136;711;Impressora, Scanner & Fax
Proseware;Regular;59,32;129;712;Impressora, Scanner & Fax
Proseware;Regular;73,58;160;713;Impressora, Scanner & Fax
Proseware;Regular;72,66;158;714;Impressora, Scanner & Fax
Proseware;Regular;68,52;149;715;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;716;Impressora, Scanner & Fax
Proseware;Regular;54,26;118;717;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;718;Impressora, Scanner & Fax
Proseware;Regular;74,96;163;724;Impressora, Scanner & Fax
Proseware;Regular;87,37;190;725;Impressora, Scanner & Fax
Proseware;Regular;67,6;147;726;Impressora, Scanner & Fax
Proseware;Regular;86,45;188;727;Impressora, Scanner & Fax
Proseware;Regular;90,13;196;728;Impressora, Scanner & Fax
Proseware;Regular;55,64;121;729;Impressora, Scanner & Fax
Proseware;Regular;62,54;136;730;Impressora, Scanner & Fax
Proseware;Regular;59,32;129;731;Impressora, Scanner & Fax
Proseware;Regular;73,58;160;732;Impressora, Scanner & Fax
Proseware;Regular;72,66;158;733;Impressora, Scanner & Fax
Proseware;Regular;68,52;149;734;Impressora, Scanner & Fax
Proseware;Regular;69,25;209;735;Impressora, Scanner & Fax
Proseware;Regular;54,26;118;736;Impressora, Scanner & Fax
Proseware;Regular;73,12;159;737;Impressora, Scanner & Fax
A. Datum;Regular;86,45;188;962;C�mera Digital
A. Datum;Regular;88,79;268;963;C�mera Digital
A. Datum;Regular;84,84;184,5;966;C�mera Digital
A. Datum;Regular;86,68;188,5;967;C�mera Digital
A. Datum;Regular;85,95;186,9;968;C�mera Digital
A. Datum;Regular;88,79;268;991;C�mera Digital
A. Datum;Regular;84,84;184,5;994;C�mera Digital
A. Datum;Regular;86,68;188,5;995;C�mera Digital
A. Datum;Regular;85,95;186,9;996;C�mera Digital
A. Datum;Regular;90,55;196,9;997;C�mera Digital
A. Datum;Regular;91,05;198;998;C�mera Digital
A. Datum;Regular;76,53;231;999;C�mera Digital
A. Datum;Regular;66,26;200;1001;C�mera Digital
A. Datum;Regular;86,45;188;1004;C�mera Digital
A. Datum;Regular;88,79;268;1005;C�mera Digital
A. Datum;Regular;84,84;184,5;1008;C�mera Digital
A. Datum;Regular;86,68;188,5;1009;C�mera Digital
A. Datum;Regular;85,95;186,9;1010;C�mera Digital
A. Datum;Regular;90,55;196,9;1011;C�mera Digital
A. Datum;Regular;91,05;198;1012;C�mera Digital
A. Datum;Regular;76,53;231;1013;C�mera Digital
A. Datum;Regular;66,26;200;1015;C�mera Digital
A. Datum;Regular;86,45;188;1018;C�mera Digital
A. Datum;Regular;88,79;268;1019;C�mera Digital
A. Datum;Regular;84,84;184,5;1022;C�mera Digital
A. Datum;Regular;86,68;188,5;1023;C�mera Digital
A. Datum;Regular;85,95;186,9;1024;C�mera Digital
A. Datum;Regular;90,55;196,9;1025;C�mera Digital
A. Datum;Regular;91,05;198;1026;C�mera Digital
A. Datum;Regular;76,53;231;1027;C�mera Digital
A. Datum;Regular;66,26;200;1029;C�mera Digital
A. Datum;Regular;86,45;188;1032;C�mera Digital
A. Datum;Regular;88,79;268;1033;C�mera Digital
A. Datum;Regular;84,84;184,5;1036;C�mera Digital
A. Datum;Regular;86,68;188,5;1037;C�mera Digital
A. Datum;Regular;85,95;186,9;1038;C�mera Digital
A. Datum;Regular;90,55;196,9;1039;C�mera Digital
A. Datum;Regular;91,05;198;1040;C�mera Digital
A. Datum;Regular;76,53;231;1041;C�mera Digital
A. Datum;Regular;91,05;198;1042;C�mera Digital
A. Datum;Regular;76,53;231;1043;C�mera Digital
A. Datum;Regular;207,74;627;1044;C�mera Digital SLR
A. Datum;Regular;194,82;588;1045;C�mera Digital SLR
A. Datum;Regular;155,43;338;1047;C�mera Digital SLR
A. Datum;Regular;141,47;427;1048;C�mera Digital SLR
A. Datum;Regular;194,82;588;1049;C�mera Digital SLR
A. Datum;Regular;155,43;338;1051;C�mera Digital SLR
A. Datum;Regular;207,74;627;1052;C�mera Digital SLR
A. Datum;Regular;194,82;588;1053;C�mera Digital SLR
A. Datum;Regular;155,43;338;1055;C�mera Digital SLR
A. Datum;Regular;207,74;627;1056;C�mera Digital SLR
A. Datum;Regular;194,82;588;1057;C�mera Digital SLR
A. Datum;Regular;155,43;338;1059;C�mera Digital SLR
A. Datum;Regular;207,74;627;1060;C�mera Digital SLR
A. Datum;Regular;194,82;588;1061;C�mera Digital SLR
A. Datum;Regular;155,43;338;1063;C�mera Digital SLR
A. Datum;Regular;207,74;627;1064;C�mera Digital SLR
A. Datum;Regular;194,82;588;1065;C�mera Digital SLR
A. Datum;Regular;155,43;338;1067;C�mera Digital SLR
A. Datum;Regular;141,47;427;1068;C�mera Digital SLR
A. Datum;Regular;194,82;588;1069;C�mera Digital SLR
A. Datum;Regular;155,43;338;1071;C�mera Digital SLR
A. Datum;Regular;141,47;427;1072;C�mera Digital SLR
A. Datum;Regular;194,82;588;1073;C�mera Digital SLR
A. Datum;Regular;155,43;338;1075;C�mera Digital SLR
Fabrikam;Regular;144,52;436,2;1113;C�mera Digital SLR
Fabrikam;Regular;153,59;334;1114;C�mera Digital SLR
Fabrikam;Regular;144,52;436,2;1117;C�mera Digital SLR
Fabrikam;Regular;153,59;334;1118;C�mera Digital SLR
Fabrikam;Regular;144,52;436,2;1121;C�mera Digital SLR
Fabrikam;Regular;152,68;332;1122;C�mera Digital SLR
Fabrikam;Regular;324,69;980;1179;C�mera e Filmadora
Fabrikam;Regular;409,28;890;1184;C�mera e Filmadora
Fabrikam;Regular;404,68;880;1185;C�mera e Filmadora
Fabrikam;Regular;395,48;860;1186;C�mera e Filmadora
Fabrikam;Regular;390,88;850;1187;C�mera e Filmadora
Fabrikam;Regular;275,92;600;1192;C�mera e Filmadora
Fabrikam;Regular;260,28;566;1193;C�mera e Filmadora
Fabrikam;Regular;291,09;633;1194;C�mera e Filmadora
Fabrikam;Regular;301,21;655;1195;C�mera e Filmadora
Fabrikam;Regular;215,15;422;1196;C�mera e Filmadora
Fabrikam;Regular;220,25;432;1197;C�mera e Filmadora
Fabrikam;Regular;209,54;411;1198;C�mera e Filmadora
Fabrikam;Regular;209,03;410;1199;C�mera e Filmadora
Fabrikam;Regular;331,32;1000;1200;C�mera e Filmadora
Fabrikam;Regular;330,99;999;1201;C�mera e Filmadora
Fabrikam;Regular;330,66;998;1202;C�mera e Filmadora
Fabrikam;Regular;324,69;980;1203;C�mera e Filmadora
Fabrikam;Regular;409,28;890;1208;C�mera e Filmadora
Fabrikam;Regular;404,68;880;1209;C�mera e Filmadora
Fabrikam;Regular;395,48;860;1210;C�mera e Filmadora
Fabrikam;Regular;219,74;431;1222;C�mera e Filmadora
The Phone Company;Regular;105,77;230;1427;Smartphone
The Phone Company;Regular;123,24;268;1428;Smartphone
The Phone Company;Regular;132,9;289;1429;Smartphone
The Phone Company;Regular;137,5;299;1430;Smartphone
The Phone Company;Regular;117,73;256;1431;Smartphone
The Phone Company;Regular;137,96;300;1432;Smartphone
The Phone Company;Regular;141,64;308;1433;Smartphone
Fabrikam;Regular;144,52;436,2;1125;C�mera Digital SLR
Fabrikam;Regular;152,68;332;1126;C�mera Digital SLR
Fabrikam;Regular;207,74;627;1128;C�mera Digital SLR
Fabrikam;Regular;144,52;436,2;1129;C�mera Digital SLR
Fabrikam;Regular;207,74;627;1132;C�mera Digital SLR
Fabrikam;Regular;144,52;436,2;1133;C�mera Digital SLR
Fabrikam;Regular;159,2;480,5;1136;C�mera Digital SLR
Fabrikam;Regular;144,52;436,2;1137;C�mera Digital SLR
Fabrikam;Regular;180,22;391,9;1138;C�mera Digital SLR
Fabrikam;Regular;159,2;480,5;1140;C�mera Digital SLR
Fabrikam;Regular;144,52;436,2;1141;C�mera Digital SLR
Fabrikam;Regular;180,22;391,9;1142;C�mera Digital SLR
Fabrikam;Regular;275,92;600;1144;C�mera e Filmadora
Fabrikam;Regular;260,28;566;1145;C�mera e Filmadora
Fabrikam;Regular;291,09;633;1146;C�mera e Filmadora
Fabrikam;Regular;301,21;655;1147;C�mera e Filmadora
Fabrikam;Regular;331,32;1000;1225;C�mera e Filmadora
Fabrikam;Regular;330,99;999;1226;C�mera e Filmadora
Fabrikam;Regular;327,34;988;1227;C�mera e Filmadora
Fabrikam;Regular;408,36;888;1232;C�mera e Filmadora
Fabrikam;Regular;403,76;878;1233;C�mera e Filmadora
Fabrikam;Regular;393,64;856;1234;C�mera e Filmadora
Fabrikam;Regular;385,37;838;1235;C�mera e Filmadora
Fabrikam;Regular;403,76;878;1240;C�mera e Filmadora
Fabrikam;Regular;393,64;856;1241;C�mera e Filmadora
Fabrikam;Regular;385,37;838;1242;C�mera e Filmadora
The Phone Company;Regular;105,31;229;1481;Tablet
The Phone Company;Regular;109,91;239;1482;Tablet
The Phone Company;Regular;123,7;269;1483;Tablet
The Phone Company;Regular;95,65;208;1484;Tablet
The Phone Company;Regular;105,77;230;1485;Tablet
The Phone Company;Regular;132,44;288;1486;Tablet
The Phone Company;Regular;122,78;267;1487;Tablet
The Phone Company;Regular;109,45;238;1544;Tablet
The Phone Company;Regular;123,24;268;1545;Tablet
The Phone Company;Regular;117,27;255;1547;Tablet
The Phone Company;Regular;122,32;266;1548;Tablet
The Phone Company;Regular;128,76;280;1550;Tablet
The Phone Company;Regular;137,5;299;1551;Tablet
The Phone Company;Regular;123,24;268;1553;Tablet
The Phone Company;Regular;128,76;280;1568;Tablet
The Phone Company;Regular;137,5;299;1569;Tablet
Southridge Video;Regular;26,21;56,99;1571;Filme DVD
Southridge Video;Regular;26,67;57,99;1572;Filme DVD
Southridge Video;Regular;27,13;58,99;1573;Filme DVD
Southridge Video;Regular;27,59;59,99;1574;Filme DVD
Southridge Video;Regular;28,05;60,99;1575;Filme DVD
Southridge Video;Regular;8,27;17,99;1582;Filme DVD
Southridge Video;Regular;6,39;13,89;1583;Filme DVD
Southridge Video;Regular;5,82;12,66;1586;Filme DVD
Southridge Video;Regular;8,27;17,99;1587;Filme DVD
Southridge Video;Regular;6,39;13,89;1588;Filme DVD
Southridge Video;Regular;5,82;12,66;1591;Filme DVD
Southridge Video;Regular;8,27;17,99;1592;Filme DVD
Southridge Video;Regular;6,39;13,89;1593;Filme DVD
Southridge Video;Regular;5,82;12,66;1596;Filme DVD
Southridge Video;Regular;26,62;57,88;1597;Filme DVD
Southridge Video;Regular;26,62;57,88;1598;Filme DVD
The Phone Company;Regular;122,78;267;1477;Tablet
The Phone Company;Regular;137,96;300;1478;Tablet
The Phone Company;Regular;105,77;230;1410;Smartphone
The Phone Company;Regular;123,24;268;1411;Smartphone
The Phone Company;Regular;132,9;289;1412;Smartphone
The Phone Company;Regular;137,5;299;1413;Smartphone
The Phone Company;Regular;117,73;256;1414;Smartphone
The Phone Company;Regular;137,96;300;1415;Smartphone
The Phone Company;Regular;141,64;308;1416;Smartphone
The Phone Company;Regular;123,24;268;1417;Smartphone
The Phone Company;Regular;134,74;293;1418;Smartphone
The Phone Company;Regular;118,65;258;1419;Smartphone
The Phone Company;Regular;133,36;290;1421;Smartphone
The Phone Company;Regular;138,42;301;1422;Smartphone
The Phone Company;Regular;123,24;268;1434;Smartphone
The Phone Company;Regular;134,74;293;1435;Smartphone
The Phone Company;Regular;118,65;258;1436;Smartphone
The Phone Company;Regular;133,36;290;1438;Smartphone
The Phone Company;Regular;138,42;301;1439;Smartphone
The Phone Company;Regular;105,77;230;1444;Smartphone
The Phone Company;Regular;123,24;268;1445;Smartphone
The Phone Company;Regular;132,9;289;1446;Smartphone
The Phone Company;Regular;137,5;299;1447;Smartphone
The Phone Company;Regular;117,73;256;1448;Smartphone
The Phone Company;Regular;137,96;300;1449;Smartphone
The Phone Company;Regular;141,64;308;1450;Smartphone
The Phone Company;Regular;123,24;268;1451;Smartphone
The Phone Company;Regular;134,74;293;1452;Smartphone
The Phone Company;Regular;118,65;258;1453;Smartphone
The Phone Company;Regular;105,31;229;1501;Tablet
The Phone Company;Regular;109,91;239;1502;Tablet
The Phone Company;Regular;123,7;269;1503;Tablet
The Phone Company;Regular;95,65;208;1504;Tablet
The Phone Company;Regular;105,77;230;1505;Tablet
The Phone Company;Regular;132,44;288;1506;Tablet
The Phone Company;Regular;122,78;267;1507;Tablet
The Phone Company;Regular;137,96;300;1508;Tablet
The Phone Company;Regular;105,31;229;1511;Tablet
The Phone Company;Regular;109,91;239;1512;Tablet
The Phone Company;Regular;123,7;269;1513;Tablet
The Phone Company;Regular;95,65;208;1514;Tablet
The Phone Company;Regular;105,77;230;1515;Tablet
The Phone Company;Regular;132,44;288;1516;Tablet
The Phone Company;Regular;122,78;267;1517;Tablet
The Phone Company;Regular;137,96;300;1518;Tablet
The Phone Company;Regular;128,76;280;1520;Tablet
The Phone Company;Regular;128,76;280;1532;Tablet
The Phone Company;Regular;137,5;299;1533;Tablet
The Phone Company;Regular;123,24;268;1535;Tablet
The Phone Company;Regular;137,04;298;1536;Tablet
The Phone Company;Regular;128,76;280;1538;Tablet
The Phone Company;Regular;137,5;299;1541;Tablet
The Phone Company;Regular;137,04;298;1554;Tablet
The Phone Company;Regular;128,76;280;1556;Tablet
The Phone Company;Regular;137,5;299;1559;Tablet
The Phone Company;Regular;109,45;238;1562;Tablet
The Phone Company;Regular;123,24;268;1563;Tablet
The Phone Company;Regular;117,27;255;1565;Tablet
The Phone Company;Regular;122,32;266;1566;Tablet
Southridge Video;Regular;26,62;57,88;1599;Filme DVD
Southridge Video;Regular;26,62;57,88;1600;Filme DVD
Southridge Video;Regular;73,57;159,99;1601;Filme DVD
Southridge Video;Regular;82,77;179,99;1602;Filme DVD
Southridge Video;Regular;73,57;159,99;1606;Filme DVD
Southridge Video;Regular;82,77;179,99;1607;Filme DVD
Southridge Video;Regular;73,57;159,99;1611;Filme DVD
Southridge Video;Regular;82,77;179,99;1612;Filme DVD
